,Unnamed: 0,Kalimat,Label
1178,1178,mengharap badan usaha milik negara kasih beasiswa beasiswa bochor,1
1179,1179,anak kampret,2
1180,1180,anak anaknya dieksploitasi dibantu pb djarum komisi perlindungan anak indonesia melindungi anak indonesia merampas bercita atlet badminton namanya melindungi anak indonesia ahok dibubarkan,1
1181,1181,teman beasiswa djarum orang hubungan a alumbus beasiswanya iri kekompakan puun bersyukur dikasih beasiswa djarum beswan djarum semangatmu generasi membanggkan beswan djarum,1
1182,1182,nyata nih orang tua anak korban kebijakan komisi perlindungan anak indonesia miris paragraf orang tuanya anak nya kayak pb djarum secercah cahaya anaknya bernasib dengar dengar kebijakan ganti ada audisi bagus meninggalkan lubang menganga ya hati pb djarum semoga pb djarumnya deh biar anak anak maju,1
1183,1183,nasib calon atlet,1
1184,1184,mampus seto' sekakmat kemana pb djarum benaran eksploitasi anak tutup mata kaing kaing ada kasih makan heran generasi berprestasi suka kasih prestasinya orang asing dimari direcoki mulu,1
1185,1185,anak kelak pebulu tangkis handal dilindungi komisi perlindungan anak indonesia,1
1186,1186,ya pelicin mangkanya kasusin,1
1187,1187,komisi perlindungan anak indonesia bertugas melindungi anak anak,1
1188,1188,komisi perlindungan anak indonesia setoran üí,1
1189,1189,bubar bubar wkwk,1
1190,1190,komisi perlindungan anak indonesia survei anak onta gurun dasar komisi perlindungan anak indonesia totol ada petisi pembubaran komisi perlindungan anak indonesia gue auto,3
1191,1191,cetusin eksploitasi lembaga swadaya masyarakat lenteraanak bre rekomendasikan komisi perlindungan anak indonesia gue lihat twitternya intinya omset djarum gue tau paper kredibel survei nya lembaga ngawurrrr,1
1192,1192,komplain solusi namanya komisi perlindungan anak indonesia komisi perlindungan anak indonesia senang lihat anak indonesia main pubji mobile love belajar berprestasi bersosialisasi in real life,1
1193,1193,iya disayangkan pokoknya gan djarum lebay salah sih djarum kecewa sumbangsi negara eh ada angin ada hujan langsung dituduh eksploitasi anak teman beasiswa djarum orang hubungan alumbus beasiswanya iri kekompakan puun bersyukur dikasih beasiswa djarum,1
1194,1194,pendapatan djarum rokok grup signifikan di bawah persen baca agan kerja djarum æ kah,1
1195,1195,ada bullying sekolah komisi perlindungan anak indonesia kemana,1
1196,1196,kasihan kebodohan,2
1197,1197,duit bicara adakah raja juta batang rokok hinggap bibir orang aceh papua bina generasi muda mendadak miskin papa,1
1198,1198,getol melaporkan lentera anak komisi perlindungan anak indonesia eksekusi tololnya survei lihat data datanya atlet calon atlet gapai cita cita merokok beda pemain bola diego micel suka hura hura diskotik plus merokok,3
1199,1199,woi komisi perlindungan anak indonesia dimana anak merokok iklan teman nya gue,1
1200,1200,komentar bikin penelitian tandingan menyangkal penelitian dijadikan dasar komisi perlindungan anak indonesia,1
1201,1201,ganti l a badminton academy,1
1202,1202,perspektif kali dengar pb djarum berbau rokok kesini masyarakat tau djarum beasiswa semacamnya,1
1203,1203,komisi perlindungan anak indonesia kumpulan orang dungu,3
1204,1204,komisi perlindungan anak indonesia ngeprank,1
1205,1205,mampus komisi perlindungan anak indonesia dihantam kanan kiri,1
1206,1206,djarum menjahit taunya djarum dibakar ditusuk,1
1207,1207,pertanda bulutangkia direcoki elite mafia kayak sepak bola sayang bulutangkis jeblok kayak sepak bola salah olahraga dibanggakan indonesia minim,1
1208,1208,presidennya ahok habis digoblok goblokan dianjing anjingin orang komisi perlindungan anak indonesia,3
1209,1209,komisi komisi kemenpora ya komisi perlindungan anak indonesia dasar lembaga goblok suka ngais komisi di luar malu status komisioner tukang cari kardus di luar jabatannya,3
1210,1210,akur gan kredibilitas statistik data hasil uji mesti pembaruan ngandelin nilai,1
1211,1211,audisi pb djarum eksploitasi anak audisi the suara remaja masuk eksploitasi anak,1
1212,1212,kasihan anak anak berbakat eksploitasi mengubur niat impian nya beasiswa,1
1213,1213,sebentar orang tua menyekolahkan anaknya dikenai sanksi komisi perlindungan anak indonesia memaksa anak berprestasi,1
1214,1214,aneh ya kesini berdasi tingkahnya haha,1
1215,1215,coba cek hasil binaan pb djarum sukses merokok balas budi djarum pendapat nya seto takut anak berhutang budi rokok berdampak psikologis,1
1216,1216,logis sih keputusan komisi perlindungan anak indonesia niatnya bikin gebrakan biar kerja goblok nya,3
1217,1217,kasihan komisi perlindungan anak indonesia bodoh sih wajar,3
1218,1218,mending komisi perlindungan anak indonesia uruskan aturan penjualan rokok anak di bawah dorong diperketat biar sembarangan menjual membeli semoga ada jalan terbaik,1
1219,1219,pb djarum berhenti audisi protes pb djarum berhenti gue gue stop wasting uang merek citra bagus dituduh eksploitasi,1
1220,1220,bingung bre survei nya komisi perlindungan anak indonesia' ya,1
1221,1221,setuju gan jaman sekolah kerja disekeliling gue merokok menawarkan mencoba rokok menolak dikalangan atlet sadar pola hidup sehat ditawarkan rokok teman kerja bilang rokok teman setia dunia senang susah duka toilet rokok setia menemani ada bilang rokok bikin sehat pasien ada rumah sakit ada merokok dokter rokok bikin sehat dokter merokok analogi konyol bikin geleng geleng kepala berhasil tertarik merokok,2
1222,1222,kali dihentikan audisi djarum rugi si bisnis ada organisasi non profit setor jatah preman cukai rokok bayar triliunan dak iklan badminton orang perokok beli rokok uang dipikiran,1
1223,1223,pakpres nih komisi perlindungan anak indonesia,1
1224,1224,haha lucu dramanya komisi perlindungan anak indonesia gobloknya ke tulang,3
1225,1225,anak suka teriak teriak bakar bakar lempar lempar olahraga,3
1226,1226,ikutan sedih spoiler for dibuka bantu thread gan hypertext transfer protocol over secure socket layer kask us icrpk hypertext transfer protocol over secure socket layer kask us icrrg hypertext transfer protocol over secure socket layer kask us icrqk,1
1227,1227,komisi perlindungan anak indonesia anjing,3
1228,1228,ada ada tingkah laku komisi perlindungan anak indonesia urusannya membentuk atlet bulu tangkis eksploitasi bikin greget,1
1229,1229,info terbaru suratnya komisi perlindungan anak indonesia tarik batal ya,1
1230,1230,kpia komisi penghancur impian anak,1
1231,1231,agendanya ya dalange,1
1232,1232,komisi perlindungan anak indonesia survei samplingnya margin of errornya persen he komisi perlindungan anak indonesia goblok ajak,3
1233,1233,tukang survei kasih makan,1
1234,1234,csr nya djarum lingkungan ya diapresiasi djarum berkomitmen dicekal alasan eksploitasi anak makan bully masyarakat bilang sangu,1
1235,1235,anak ahmad dani diperhatikan anak korban,1
1236,1236,i stand komisi perlindungan anak indonesia bro,1
1237,1237,semoga bakat bulutangkis tifka menurun dannn semoga perusahaan memfasilitasi bulutangkis berkarya,1
1238,1238,ada beli rokok warung rokok lihat badminton open,1
1239,1239,audisi pb djarum biarkan kenang kenangan manis mimpi indah ada nya audisi pb djarum negara seindah apapun mimpi kuburlah mimpi indah biarkan mimpi indah nightmare wajah putrinya priceless,1
1240,1240,anak pemain sepak bola survei,1
1241,1241,ambil alih pakai dana negara jajaran ketua komisi perlindungan anak indonesia ada pemilik sampoerna rokok sampoerna tau duid gede ada persaingan bisnis duid,1
1242,1242,hhh menambah,1
1243,1243,suyudi komisi perlindungan anak indonesia bijak tuntutannya mengakui merek djarum dikenal merek rokok dikenal djarum foundation jalan bakat anak orang tua djarum merek rokok mengeksploitasi anak penjualan rokok audisi asrama ada rokok iklan rokok dimana ada menampilkan orang merokok dimunculin ada hubungannya rokok dibilang sekelas djarum butuh iklan budaya merokok mengakar masyarakat,1
1244,1244,bingung komisi perlindungan anak indonesia lentera anak men judge pb djarum eksploitasi anak kepikiran tidak ada asap tidak ada api orang iseng kali nyeletuk sih pb djarum eksploitasi anak,1
1245,1245,patut diduga ada dompleng,1
1246,1246,komisi perlindungan anak indonesia kerja eh dongoknya,3
1247,1247,kutipan,1
1248,1248,komisi dibentuk kerjany ada bubarkan,1
1249,1249,lembaga negara power ego suratnya diabaikan mengabaikan pb djarum kirim balasan surat komisi perlindungan anak indonesia isinya menolak permintaan komisi perlindungan anak indonesia sayang pb djarum berani ah payah tua pb djarum ketimbang komisi perlindungan anak indonesia,1
1250,1250,klarifikasi sampling definisi eksploitasi komisi perlindungan anak indonesia iya gan bawa orang tua anaknya eksploitasi,1
1251,1251,kena sekak deh ya nice thread gannn positif informatif ya ditunggu thread,1
1252,1252,jatah preman biar aman kali,1
1253,1253,ada udang batu menjatuhkan pb djarum komisi perlindungan anak indonesia melindungi anak harapan anak putus ya bodoh,3
1254,1254,komisi perlindungan anak indonesia modal cocot doang ada bukti,1
1255,1255,hehe keputusan kayak melibatkan orang tua atlet pikirkan efek jangka panjangnya bagaiman nasib klub klub daerah bergantung pb djarum semoga teratasi,1
1256,1256,survei anak nasi bungkus,1
1257,1257,komisi perlindungan anak indonesia alay,3
1258,1258,anak bingung komisi perlindungan anak indonesia,1
1259,1259,survei berdasarkan fantasy,1
1260,1260,nahhhh anak dieksploitasi nice thread gannn positif informatif ya ditunggu thread,1
1261,1261,tai kuda komisi perlindungan anak indonesia,3
1262,1262,ikuti maunya komisi perlindungan anak indonesia anak anak digali dikembangkan bakat kemampuannya belajar sekolah diam rumah kegiatan menguras energi dianggap exploitasi anak ada kompetisi menyanyi menari olah raga keterampilan apapun maju negara bangsa pemikirannya positif salah sih sih anak mengeluh mati anak anak digali bakatnya dibina biar mahir cemerlang depannya,1
1263,1263,haha komisi perlindungan anak indonesia menggeneralisir pernyataan anak,1
1264,1264,mending front pembela islam bikin fatwa rokok haram hukumnya biar digerebek warung rokok,1
1265,1265,survei nya planet namec,1
1266,1266,dikota saia ada sampoerna academy,1
1267,1267,here we go again komisi perlindungan anak indonesia bodoh pakai argumennya poin atlet cilik target marketing bangun citra positif asosiasi psikis branding terselubung diverifikasi hukum shut your trap card i know it dimainkan atlet cilik obyek bikin atlet cilik perokok can' be a little more competent in defending your own arguments komisi perlindungan anak indonesia orang have no ide tobacco industri is too pintar to play your garden variety tricks berhenti copy paste ada rokok persentase perokok umur meningkat aneh peringatan bahaya merokok persentase perokok umur meningkat buka lapak aku rasa buka lapak tunjukan trik djarum lawan pb djarum trik branding asosiasi positif djarum membentuk citra positif mata masyarakat melahirkan atlet cilik pasang djarum atlet cilik market niche memfokuskan atlet cilik transfer asosiasi teknik memproyeksikan kualitas positif negatif praise orang blame positifnya atlet cilik prestasi yayasan djarum djarum merek rokok acceptable visual djarum baju atlet' f atlet balapnya dibacking industri rokok ditekuk peraturan iklan rokok belahan dunia mundur direduksi logo sponsornya also bwf federasi badminton dunia aturan sponsorship disonansi kognitif asyik dasarnya manusia suka konsisten djarum merek rokok foundation berkarya rokok berbahaya benci prestasi negeri harumnya nama bangsa suka menggabungkan nama masyarakat market niche dipaksa asosiasi memilih suka merek rokok benci prestasi atlet lihat proteksi djarum yayasan berprestasi mengesampingkan djarum merek rokok mati an bela argumen hukum beda well iya it is but go back to produk placement nyinyir ganti logo this is all marketing tactics bilang pamit bahasa pekerjaan rumah menggerakkan emosi rakyat sukses jurus nyinyir cari google maps taktik pekerjaan rumah semu pakai appeal to emosi orang indon emosian and i see it a glorious clusterf' a massive sukses in mobilising warganet mahabenar who got trapped in aforementioned psychological tricks to burn the heretics all are just market niche peons note i don' subscribe to argumentum ada populum can snark and brick me all want peons dan seterusnya revisi undang undang terjal,1
1268,1268,survei nya anak punk suka nongkrong traffic light perokok berat,1
1269,1269,komisi perlindungan anak indonesia sih surat menuduh klarifikasi sampling definisi eksploitasi komisi perlindungan anak indonesia,1
1270,1270,bola amburadul badminton terancam amburadul,1
1271,1271,sadar dirilaah pemerintah pb djarum konsisten pemerintah urus üòç üòç,1
1272,1272,komisi bangsat cacat buang duit negara doang,3
1273,1273,sepengetahuan sebego begonya warga bego sadar atlet apapun bulutangkis lempar lembing apapun ada namanya merokok anak komisi perlindungan anak indonesia cari perhatian biar ada pekerjaan,2
1274,1274,bilang exploitasi anak hajar iklan pakai model anak salah nya shopee pakai anak iklan duit iklan sinetron penonton bayaran acara alay sikat,2
1275,1275,bubarkankpai,1
1276,1276,surveyny bloomberg,1
1277,1277,semoga ketemu jalan sayang membina atlet kalah remahan puntung rokok nir kontribusi negeri,1
1278,1278,polemik ada audisi pb djarum cepat lambat audisi pb djarum mengikuti peraturan pemerintah komisi perlindungan anak indonesia ada komisi perlindungan anak indonesia bilang hentikan audisi pb djarum suratnya bicara berbeda september surat bukti nyata hitam di atas putih audisi pb djarum biarkan kenang kenangan manis mimpi indah ada nya audisi pb djarum negara seindah apapun mimpi kuburlah mimpi indah biarkan mimpi indah nightmare,1
1279,1279,komisi perlindungan anak indonesia ikutan audisi umurnya eksploitasi anak,1
1280,1280,komisi perlindungan anak indonesia mencari pekerjaan kali jokowi ngebubarin lembaga pentong tidak ada kerjaannya mencari kesalah djarum,1
1281,1281,ada riset risetnya publish state the obvious undang undang peran pemerintah mendorong positif mereduksi negatif orang pendidikan olahraga ada merokok bro peserta audisi member komunitas bulutangkis wilayah ada komunitas bulutangkis anak anak merokok komunitas terdidik sadar kesehatan menhindari rokok survei nya anak pegawai komisi perlindungan anak indonesia olah raga kerjanya main game molor rumah,1
1282,1282,yaelah komisi perlindungan anak indonesia pembulian anak diurus exploitasi anak demo kemarin diusut anak demo mengurus pb drjarum beasiswa,1
1283,1283,kayaknya disurvey anak haram anak setan,2
1284,1284,sedih ya cita cita dikasih jalan tinggal usaha dituduh tindakan busuk pemerintahan alasan masuk akal,2
1285,1285,prihatin nasib bulu tangkis kedepanya,1
1286,1286,ada riset risetnya publish state the obvious undang undang peran pemerintah mendorong positif mereduksi negatif orang pendidikan olahraga ada merokok aduh kemarin baca twitter ada orang nyantumin jurnal jurnal ilmiah ada kaitannya kegiatan kayak pengaruhnya tingkat penggunaan rokok remaja anak coba gali gan,1
1287,1287,audisi pb djarum biarkan kenang kenangan manis mimpi indah ada nya audisi pb djarum negara komisi perlindungan anak indonesia melarang pb djarum menolak permintaan komisi perlindungan anak indonesia audisi dilanjut pengemis turutin permintaannya,1
1288,1288,rejim perusak mimpi anak bertalenta berbakat elon musk cristiano ronaldo jack lahir indon supir ojek,1
1289,1289,banget bilang komisi perlindungan anak indonesia membuka datanya adakan survei gue buka data nya,1
1290,1290,michael phelps berlatih renang anak anak usia mengikuti kejuaraan renang usia anak anak diselenggarakan sponsor phelps tercatat peraih gold medal sejarah olympic games gold medals,1
1291,1291,gan komunitas bulutangkis anak anak kakek kakek sadar rokok berbahaya anak anak berjuang meningkatkan kemampuan fisik audisi sadar rokok berbahaya karir survei anak anak anak anak pang anak jalanan anak pegawai komisi perlindungan anak indonesia kerjanya molor main game malas olehraga,1
